,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
132,5e2e147d047efa000c6b833d,33,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_720.wav,0,0,585,36,5,2,English,m,0,0.0,-84.90658582,1.45299565
133,5e2e147d047efa000c6b833d,33,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_720.wav,0,0,585,36,5,2,English,m,1,0.1,42.34331668,1.58494494
134,5e2e147d047efa000c6b833d,33,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_720.wav,0,0,585,36,5,2,English,m,2,0.2,-51.84568825,1.67187292
135,5e2e147d047efa000c6b833d,33,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_720.wav,0,0,585,36,5,2,English,m,3,0.25666667,70.93496883,0.90000718
136,5e2e147d047efa000c6b833d,34,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_95.wav,0,0,508,36,5,2,English,m,0,0.0,35.71270194,1.05464779
137,5e2e147d047efa000c6b833d,34,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_95.wav,0,0,508,36,5,2,English,m,1,0.1,34.21637588,0.916907
138,5e2e147d047efa000c6b833d,34,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_95.wav,0,0,508,36,5,2,English,m,2,0.2,69.23850983,0.63861668
139,5e2e147d047efa000c6b833d,34,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_95.wav,0,0,508,36,5,2,English,m,3,0.25666667,-5.02213551,0.96363956
140,5e2e147d047efa000c6b833d,35,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_81.wav,0,0,639,36,5,2,English,m,0,0.0,43.03410676,0.84411959
141,5e2e147d047efa000c6b833d,35,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_81.wav,0,0,639,36,5,2,English,m,1,0.1,37.87573495,1.10924478
142,5e2e147d047efa000c6b833d,35,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_81.wav,0,0,639,36,5,2,English,m,2,0.2,-9.17332854,1.82652056
143,5e2e147d047efa000c6b833d,35,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_81.wav,0,0,639,36,5,2,English,m,3,0.25666667,10.13667473,1.52638082
144,5e2e147d047efa000c6b833d,36,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_28.wav,0,1,2776,36,5,2,English,m,0,0.0,-42.04092007,0.8096396
145,5e2e147d047efa000c6b833d,36,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_28.wav,0,1,2776,36,5,2,English,m,1,0.1,-47.89065573,0.68168646
146,5e2e147d047efa000c6b833d,36,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_28.wav,0,1,2776,36,5,2,English,m,2,0.2,88.67668081,0.86103635
147,5e2e147d047efa000c6b833d,36,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_28.wav,0,1,2776,36,5,2,English,m,3,0.25666667,23.25138011,1.13642067
148,5e2e147d047efa000c6b833d,37,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_717.wav,0,1,603,36,5,2,English,m,0,0.0,-84.32189387,1.00877352
